產品區域碼,月份,品名,地區,均價,均量
1243,8,夜來香,高雄市場,41.5,134.5
1243,9,夜來香,高雄市場,51.0,21.0
1243,10,夜來香,高雄市場,65.0,22.0
1244,2,麥桿菊,高雄市場,54.0,49.0
1245,2,秀線,高雄市場,67.0,400.0
1245,5,秀線,高雄市場,28.0,204.0
1245,6,秀線,高雄市場,25.0,270.0
1245,7,秀線,高雄市場,26.33,236.67
1245,8,秀線,高雄市場,37.4,306.0
1245,9,秀線,高雄市場,31.33,358.33
1245,10,秀線,高雄市場,58.0,120.0
1246,2,千日紅,高雄市場,39.0,40.0
1246,5,千日紅,高雄市場,19.0,77.0
1246,7,千日紅,高雄市場,19.0,67.0
1246,8,千日紅,高雄市場,29.0,426.0
1247,2,向日葵,高雄市場,79.0,259.0
1247,5,向日葵,高雄市場,25.0,300.0
1247,6,向日葵,高雄市場,43.0,314.0
1247,7,向日葵,高雄市場,52.5,80.75
1247,8,向日葵,高雄市場,47.5,103.38
1247,9,向日葵,高雄市場,84.75,198.75
1247,10,向日葵,高雄市場,88.5,162.5
1248,2,大理花,高雄市場,83.67,36.67
1249,2,雞冠花,高雄市場,55.0,53.5
1249,5,雞冠花,高雄市場,44.0,57.5
1249,6,雞冠花,高雄市場,27.67,56.67
1249,7,雞冠花,高雄市場,45.0,133.0
1249,8,雞冠花,高雄市場,55.4,125.45
1249,9,雞冠花,高雄市場,46.27,108.73
1249,10,雞冠花,高雄市場,74.44,64.22
1250,2,火焰雞冠花,高雄市場,42.0,881.0
1251,2,金魚草,高雄市場,21.67,125.0
1251,10,金魚草,高雄市場,30.0,40.0
1252,2,大飛燕草,高雄市場,21.0,26.0
1252,5,大飛燕草,高雄市場,21.0,30.0
1253,2,麒麟草,高雄市場,55.0,2549.0
1253,5,麒麟草,高雄市場,20.0,599.0
1253,6,麒麟草,高雄市場,46.0,488.0
1253,7,麒麟草,高雄市場,25.0,803.5
1253,8,麒麟草,高雄市場,46.6,786.8
1253,9,麒麟草,高雄市場,47.25,538.0
1253,10,麒麟草,高雄市場,51.0,620.0
1254,2,紫羅蘭,高雄市場,114.0,23.0
1255,2,迥香,高雄市場,38.0,75.0
1255,5,迥香,高雄市場,18.0,17.0
1256,2,睡蓮,高雄市場,49.0,36.0
1256,5,睡蓮,高雄市場,33.0,39.0
1256,6,睡蓮,高雄市場,42.0,23.0
1256,7,睡蓮,高雄市場,36.0,31.0
1256,8,睡蓮,高雄市場,48.4,32.8
1256,9,睡蓮,高雄市場,46.75,18.75
1256,10,睡蓮,高雄市場,45.5,26.0
1257,2,伯利恆之星,高雄市場,41.0,397.0
1257,5,伯利恆之星,高雄市場,42.0,156.0
1257,7,伯利恆之星,高雄市場,46.0,50.0
1257,8,伯利恆之星,高雄市場,40.2,80.2
1257,9,伯利恆之星,高雄市場,32.0,108.0
1258,2,茉莉花,高雄市場,28.0,360.0
1258,5,茉莉花,高雄市場,26.0,150.0
1258,6,茉莉花,高雄市場,27.0,120.0
1258,7,茉莉花,高雄市場,19.0,135.0
1258,8,茉莉花,高雄市場,18.8,168.0
1258,9,茉莉花,高雄市場,23.75,165.0
1258,10,茉莉花,高雄市場,22.5,195.0
1259,2,深山櫻,高雄市場,42.0,80.0
1259,5,深山櫻,高雄市場,53.0,111.0
1259,8,深山櫻,高雄市場,62.0,23.0
1260,2,金翠花,高雄市場,67.0,28.0
1261,2,LA百合,高雄市場,120.0,21.0
1261,5,LA百合,高雄市場,130.0,17.0
1262,2,蘭花,高雄市場,11.0,75.0
1262,5,蘭花,高雄市場,113.0,20.0
1262,6,蘭花,高雄市場,78.0,11.0
1262,7,蘭花,高雄市場,20.0,5.0
1262,8,蘭花,高雄市場,14.0,50.0
1262,9,蘭花,高雄市場,27.5,36.5
1262,10,蘭花,高雄市場,64.0,134.0
1263,2,腎藥蘭,高雄市場,19.0,130.0
1263,5,腎藥蘭,高雄市場,8.0,160.0
1263,6,腎藥蘭,高雄市場,8.0,130.0
1263,7,腎藥蘭,高雄市場,7.0,260.0
1263,8,腎藥蘭,高雄市場,5.8,362.0
1263,9,腎藥蘭,高雄市場,9.0,265.0
1263,10,腎藥蘭,高雄市場,8.0,70.0
1264,2,千代蘭,高雄市場,13.0,850.0
1264,5,千代蘭,高雄市場,8.0,420.0
1264,6,千代蘭,高雄市場,7.0,540.0
1264,7,千代蘭,高雄市場,9.0,657.5
1264,8,千代蘭,高雄市場,7.2,648.0
1264,9,千代蘭,高雄市場,10.0,430.0
1264,10,千代蘭,高雄市場,15.0,320.0
1265,2,萬代蘭,高雄市場,16.0,135.0
1265,5,萬代蘭,高雄市場,9.0,500.0
1265,6,萬代蘭,高雄市場,39.5,56.5
1265,7,萬代蘭,高雄市場,26.0,277.0
1265,8,萬代蘭,高雄市場,21.14,97.86
1265,9,萬代蘭,高雄市場,34.43,42.71
1265,10,萬代蘭,高雄市場,32.5,56.62
1266,2,虎頭蘭,高雄市場,25.6,445.4
1266,10,虎頭蘭,高雄市場,46.0,20.0
1267,2,檸檬綠文心蘭,高雄市場,134.0,392.0
1267,5,檸檬綠文心蘭,高雄市場,92.0,238.0
1267,6,檸檬綠文心蘭,高雄市場,64.0,310.0
1267,7,檸檬綠文心蘭,高雄市場,73.0,382.0
1267,8,檸檬綠文心蘭,高雄市場,71.8,287.2
1267,9,檸檬綠文心蘭,高雄市場,39.75,579.5
1267,10,檸檬綠文心蘭,高雄市場,55.5,820.0
1268,2,蝴蝶蘭,高雄市場,35.0,43.0
1268,6,蝴蝶蘭,高雄市場,22.0,16.67
1268,7,蝴蝶蘭,高雄市場,50.0,50.0
1268,8,蝴蝶蘭,高雄市場,50.0,60.0
1268,9,蝴蝶蘭,高雄市場,50.0,70.0
1269,2,玫瑰,高雄市場,191.5,89.5
1269,5,玫瑰,高雄市場,102.91,58.27
1269,6,玫瑰,高雄市場,95.47,92.84
1269,7,玫瑰,高雄市場,104.92,56.08
1269,8,玫瑰,高雄市場,112.48,68.97
1269,9,玫瑰,高雄市場,111.69,69.29
1269,10,玫瑰,高雄市場,140.48,71.24
1270,2,樊花,台北二,20.0,5.0
1270,4,樊花,台北二,29.8,27.5
1270,5,樊花,台北二,14.7,63.81
1270,6,樊花,台北二,7.48,50.62
1270,7,樊花,台北二,10.64,40.86
1270,8,樊花,台北二,26.1,45.0
1270,9,樊花,台北二,14.29,27.57
1270,10,樊花,台北二,11.29,38.14
1271,2,錦鳳垂蕉,台北市場,34.67,34.67
1271,3,錦鳳垂蕉,台北市場,43.0,35.0
1271,4,錦鳳垂蕉,台北市場,35.75,37.5
1271,5,錦鳳垂蕉,台北市場,38.0,40.0
1271,6,錦鳳垂蕉,台北市場,31.25,38.62
1272,2,葵百合,台北市場,119.08,79.56
1272,3,葵百合,台北市場,113.96,84.46
1272,4,葵百合,台北市場,184.93,107.44
1272,5,葵百合,台北市場,176.27,126.87
1272,6,葵百合,台北市場,121.41,92.45
1272,7,葵百合,台北市場,159.13,46.61
1272,8,葵百合,台北市場,136.62,49.38
1272,11,葵百合,台北市場,123.91,73.55
1273,2,樊花,台北一,20.0,18.0
1273,4,樊花,台北一,34.0,25.67
1273,5,樊花,台北一,9.14,71.83
1273,6,樊花,台北一,8.54,35.88
1273,7,樊花,台北一,13.71,36.0
1273,8,樊花,台北一,16.3,46.8
1273,9,樊花,台北一,18.29,25.0
1273,10,樊花,台北一,13.86,32.88
1273,12,樊花,台北一,60.0,90.0
1274,2,文竹,台北市場,12.0,15.0
1274,3,文竹,台北市場,24.0,40.0
1274,6,文竹,台北市場,15.0,15.0
1275,2,李,台北二,62.66,808.0
1275,3,李,台北二,56.33,1626.04
1275,4,李,台北二,38.27,1396.75
1275,5,李,台北二,42.26,248.21
1275,6,李,台北二,74.89,343.51
1275,7,李,台北二,75.53,330.58
1275,8,李,台北二,74.89,1596.32
1275,9,李,台北二,93.84,2405.7
1275,10,李,台北二,72.23,1490.44
1275,11,李,台北二,57.8,574.0
1276,2,白秀線,台北市場,36.65,41.0
1277,2,天鵝絨,台北市場,130.75,29.75
1277,3,天鵝絨,台北市場,106.64,66.13
1277,4,天鵝絨,台北市場,131.5,90.21
1277,5,天鵝絨,台北市場,111.52,101.0
1277,6,天鵝絨,台北市場,71.8,49.62
1278,2,仙丹花,台中市場,38.0,18.0
1279,2,進口繡球花,台中市場,96.0,20.0
1279,4,進口繡球花,台中市場,39.0,35.0
1279,6,進口繡球花,台中市場,67.0,60.0
1279,7,進口繡球花,台中市場,95.0,192.0
1279,8,進口繡球花,台中市場,93.0,101.33
1279,9,進口繡球花,台中市場,85.75,35.5
1279,10,進口繡球花,台中市場,66.0,13.5
1279,11,進口繡球花,台中市場,45.5,16.0
1279,12,進口繡球花,台中市場,97.0,35.0
1280,2,椰子,豐原區,10.07,387.0
1280,5,椰子,豐原區,12.0,250.0
1280,10,椰子,豐原區,14.29,105.0
1281,2,棗子,豐原區,40.91,11564.0
1282,2,釋迦,豐原區,80.0,37.0
1283,2,百香果,豐原區,54.99,544.0
1283,10,百香果,豐原區,54.93,1420.0
1283,11,百香果,豐原區,34.05,7567.0
1284,2,小番茄,豐原區,57.83,293.5
1284,5,小番茄,豐原區,71.48,318.0
1284,11,小番茄,豐原區,85.41,42.0
1285,2,火龍果,豐原區,56.48,153.0
1285,4,火龍果,豐原區,86.0,24.0
1285,8,火龍果,豐原區,28.49,1527.0
1285,10,火龍果,豐原區,39.82,1833.5
1285,11,火龍果,豐原區,26.41,4600.0
1286,2,櫻桃,豐原區,300.0,6.0
1286,5,櫻桃,豐原區,300.0,17.0
1287,2,香蕉,豐原區,20.83,3878.0
1287,4,香蕉,豐原區,28.39,4966.0
1287,5,香蕉,豐原區,31.4,5439.0
1287,8,香蕉,豐原區,20.0,2250.0
1287,9,香蕉,豐原區,25.39,3670.0
1287,10,香蕉,豐原區,25.0,7860.0
1287,11,香蕉,豐原區,17.73,13890.0
1288,2,鳳梨,豐原區,16.45,2857.33
1288,4,鳳梨,豐原區,20.3,8851.0
1288,5,鳳梨,豐原區,21.73,18084.0
1288,6,鳳梨,豐原區,22.5,400.0
1288,10,鳳梨,豐原區,18.46,9750.0
1288,11,鳳梨,豐原區,22.06,680.0
1289,2,椪柑,豐原區,33.17,3164.0
1289,10,椪柑,豐原區,31.15,4420.0
1289,11,椪柑,豐原區,23.86,14826.0
1290,2,茂谷柑,豐原區,30.55,2611.0
1290,4,茂谷柑,豐原區,30.11,1812.0
1291,2,虎頭柑,豐原區,42.0,528.0
1292,2,桶柑,豐原區,25.57,1922.0
1292,4,桶柑,豐原區,15.47,4380.0
1293,2,甜橙,豐原區,22.29,525.0
1293,4,甜橙,豐原區,100.0,291.0
1293,5,甜橙,豐原區,80.69,290.0
1293,10,甜橙,豐原區,100.0,390.0
1293,11,甜橙,豐原區,16.0,300.0
1294,2,雜柑,豐原區,34.0,149.0
1294,4,雜柑,豐原區,21.33,703.0
1294,5,雜柑,豐原區,16.58,3510.0
1294,9,雜柑,豐原區,12.28,109.5
1294,10,雜柑,豐原區,40.0,1537.0
1294,11,雜柑,豐原區,40.84,2095.0
1295,2,花椰菜,豐原區,15.35,3600.0
1295,4,花椰菜,豐原區,13.78,900.0
1295,5,花椰菜,豐原區,14.74,700.0
1295,10,花椰菜,豐原區,40.0,200.0
1295,11,花椰菜,豐原區,24.75,2000.0
1296,2,胡瓜,豐原區,18.63,2100.0
1296,4,胡瓜,豐原區,17.0,1100.0
1296,5,胡瓜,豐原區,17.5,400.0
1296,6,胡瓜,豐原區,13.67,300.0
1296,8,胡瓜,豐原區,12.35,1260.0
1296,9,胡瓜,豐原區,24.34,550.0
1296,10,胡瓜,豐原區,16.47,1020.0
1296,11,胡瓜,豐原區,13.0,500.0
1297,2,花胡瓜,豐原區,20.05,2680.0
1297,4,花胡瓜,豐原區,31.0,200.0
1297,5,花胡瓜,豐原區,26.0,400.0
1297,6,花胡瓜,豐原區,19.77,2600.0
1297,8,花胡瓜,豐原區,25.65,1700.0
1297,9,花胡瓜,豐原區,32.05,830.0
1297,10,花胡瓜,豐原區,18.27,2080.0
1297,11,花胡瓜,豐原區,34.17,1540.0
1298,2,絲瓜,豐原區,11.24,3840.0
1298,4,絲瓜,豐原區,11.29,700.0
1298,5,絲瓜,豐原區,21.59,2260.0
1298,6,絲瓜,豐原區,22.44,2920.0
1298,8,絲瓜,豐原區,16.89,1800.0
1298,9,絲瓜,豐原區,25.61,530.0
1298,10,絲瓜,豐原區,17.1,980.0
1299,2,苦瓜,豐原區,18.82,3110.0
1299,6,苦瓜,豐原區,20.09,2860.0
1299,8,苦瓜,豐原區,26.4,1500.0
1299,9,苦瓜,豐原區,31.5,300.0
1299,10,苦瓜,豐原區,27.86,1280.0
1299,11,苦瓜,豐原區,29.09,660.0
1300,2,扁蒲,豐原區,6.75,700.0
1300,4,扁蒲,豐原區,14.0,200.0
1300,5,扁蒲,豐原區,16.1,1000.0
1300,6,扁蒲,豐原區,11.1,1000.0
1300,8,扁蒲,豐原區,9.67,300.0
1300,9,扁蒲,豐原區,17.33,50.33
1300,10,扁蒲,豐原區,7.43,420.0
1300,11,扁蒲,豐原區,6.67,600.0
1301,2,茄子,豐原區,9.88,1575.0
1301,4,茄子,豐原區,17.18,650.0
1301,5,茄子,豐原區,18.82,466.67
1301,6,茄子,豐原區,23.8,300.0
1301,8,茄子,豐原區,15.0,1500.0
1301,9,茄子,豐原區,30.09,460.0
1301,10,茄子,豐原區,13.5,720.0
1301,11,茄子,豐原區,23.16,380.0
1302,2,蕃茄,豐原區,8.5,2950.0
1302,4,蕃茄,豐原區,17.06,1550.0
1302,5,蕃茄,豐原區,40.09,320.0
1302,6,蕃茄,豐原區,40.76,1720.0
1302,8,蕃茄,豐原區,42.5,600.0
1302,10,蕃茄,豐原區,41.0,800.0
1302,11,蕃茄,豐原區,22.0,500.0
1303,2,甜椒,豐原區,18.86,1895.0
1303,4,甜椒,豐原區,29.25,600.0
1303,5,甜椒,豐原區,19.43,1400.0
1303,8,甜椒,豐原區,28.5,400.0
1303,9,甜椒,豐原區,35.43,280.0
1303,10,甜椒,豐原區,61.43,700.0
1303,11,甜椒,豐原區,24.48,470.0
1304,2,豌豆,豐原區,30.31,650.0
1305,2,菜豆,豐原區,26.0,200.0
1305,6,菜豆,豐原區,29.0,100.0
1305,8,菜豆,豐原區,30.0,400.0
1305,10,菜豆,豐原區,25.86,420.0
1305,11,菜豆,豐原區,31.43,140.0
1306,2,敏豆,豐原區,33.34,1533.33
1306,4,敏豆,豐原區,47.67,600.0
1306,6,敏豆,豐原區,37.5,200.0
1306,8,敏豆,豐原區,57.5,600.0
1306,10,敏豆,豐原區,65.6,1000.0
1307,2,萊豆,豐原區,36.11,786.67
1308,2,青花苔,豐原區,22.84,4330.0
1308,4,青花苔,豐原區,44.16,1678.5
1308,5,青花苔,豐原區,86.6,500.0
1308,8,青花苔,豐原區,50.0,800.0
1308,9,青花苔,豐原區,72.86,1400.0
1308,10,青花苔,豐原區,56.27,1100.0
1308,11,青花苔,豐原區,24.56,2280.0
1309,2,南瓜,豐原區,15.2,721.43
1309,6,南瓜,豐原區,9.0,300.0
1309,8,南瓜,豐原區,23.8,100.0
1309,10,南瓜,豐原區,15.33,900.0
1309,11,南瓜,豐原區,15.0,5000.0
1310,2,隼人瓜,豐原區,44.0,500.0
1310,11,隼人瓜,豐原區,50.28,290.0
1311,2,辣椒,豐原區,23.13,1032.0
1311,9,辣椒,豐原區,60.0,1000.0
1311,10,辣椒,豐原區,95.69,780.0
1311,11,辣椒,豐原區,49.22,460.0
1312,2,玉米,豐原區,22.59,1985.71
1312,4,玉米,豐原區,22.25,600.0
1312,5,玉米,豐原區,14.94,410.0
1312,8,玉米,豐原區,16.0,400.0
1312,9,玉米,豐原區,39.43,720.5
1312,10,玉米,豐原區,15.36,1360.0
1312,11,玉米,豐原區,20.19,840.0
1313,2,落花生,豐原區,50.0,600.0
1313,4,落花生,豐原區,50.0,180.0
1313,5,落花生,豐原區,40.71,2240.0
1313,10,落花生,豐原區,32.14,1400.0
1314,2,奇異果,豐原區,117.44,882.5
1314,4,奇異果,豐原區,113.83,1555.0
1314,5,奇異果,豐原區,125.0,196.0
1314,9,奇異果,豐原區,123.53,1737.0
1314,10,奇異果,豐原區,121.33,1499.0
1314,11,奇異果,豐原區,120.84,2972.0
1315,2,木瓜,豐原區,27.76,755.0
1315,4,木瓜,豐原區,33.81,1285.0
1315,5,木瓜,豐原區,21.17,20291.0
1315,10,木瓜,豐原區,27.7,6530.0
1315,11,木瓜,豐原區,31.26,11305.0
1316,2,甘藍,豐原區,9.63,26450.0
1316,4,甘藍,豐原區,17.32,6455.0
1316,5,甘藍,豐原區,22.33,8852.0
1316,6,甘藍,豐原區,25.32,9890.0
1316,8,甘藍,豐原區,13.47,7035.0
1316,9,甘藍,豐原區,16.94,5840.0
1316,10,甘藍,豐原區,13.91,8730.0
1316,11,甘藍,豐原區,11.61,10765.0
1317,2,小白菜,豐原區,12.06,3575.0
1317,4,小白菜,豐原區,22.0,875.0
1317,5,小白菜,豐原區,18.61,550.0
1317,6,小白菜,豐原區,10.09,550.0
1317,8,小白菜,豐原區,12.0,1000.0
1317,9,小白菜,豐原區,22.86,700.0
1317,10,小白菜,豐原區,9.8,500.0
1317,11,小白菜,豐原區,16.88,800.0
1318,2,包心白菜,豐原區,9.49,5893.33
1318,4,包心白菜,豐原區,12.19,3700.0
1318,5,包心白菜,豐原區,11.31,3640.0
1318,6,包心白菜,豐原區,12.25,3840.0
1318,8,包心白菜,豐原區,6.92,2340.0
1318,9,包心白菜,豐原區,10.07,700.0
1318,10,包心白菜,豐原區,10.35,4160.0
1318,11,包心白菜,豐原區,8.79,3020.0
1319,2,青江白菜,豐原區,18.42,3850.0
1319,4,青江白菜,豐原區,22.63,1600.0
1319,5,青江白菜,豐原區,19.48,1450.0
1319,6,青江白菜,豐原區,16.86,700.0
1319,8,青江白菜,豐原區,26.6,1000.0
1319,9,青江白菜,豐原區,30.0,500.0
1319,10,青江白菜,豐原區,13.88,1700.0
1319,11,青江白菜,豐原區,29.64,1400.0
1320,2,蕹菜,豐原區,23.39,2550.0
1320,4,蕹菜,豐原區,38.68,847.5
1320,5,蕹菜,豐原區,31.31,500.0
1320,6,蕹菜,豐原區,16.82,2800.0
1320,8,蕹菜,豐原區,21.0,1000.0
1320,9,蕹菜,豐原區,17.17,1200.0
1320,10,蕹菜,豐原區,11.0,1200.0
1320,11,蕹菜,豐原區,15.94,2500.0
1321,2,芹菜,豐原區,28.82,1675.0
1321,4,芹菜,豐原區,26.13,2300.0
1321,5,芹菜,豐原區,37.5,1044.5
1321,6,芹菜,豐原區,42.04,2700.0
1321,8,芹菜,豐原區,62.5,500.0
1321,9,芹菜,豐原區,62.86,350.0
1321,10,芹菜,豐原區,52.67,600.0
1321,11,芹菜,豐原區,27.43,1750.0
1322,2,菠菜,豐原區,13.87,7060.0
1322,4,菠菜,豐原區,45.0,400.0
1322,5,菠菜,豐原區,50.8,250.0
1322,11,菠菜,豐原區,33.75,960.0
1323,2,萵苣菜,豐原區,11.88,1836.67
1323,4,萵苣菜,豐原區,33.85,1175.0
1323,5,萵苣菜,豐原區,17.02,937.5
1323,6,萵苣菜,豐原區,16.77,3000.0
1323,8,萵苣菜,豐原區,20.61,1200.0
1323,9,萵苣菜,豐原區,30.52,1300.0
1323,10,萵苣菜,豐原區,23.83,3000.0
1323,11,萵苣菜,豐原區,14.08,5100.0
1324,2,芥菜,豐原區,26.36,1340.0
1325,2,芥藍菜,豐原區,20.96,2150.0
1325,4,芥藍菜,豐原區,24.11,900.0
1325,6,芥藍菜,豐原區,14.83,300.0
1325,8,芥藍菜,豐原區,25.0,1000.0
1325,10,芥藍菜,豐原區,21.5,800.0
1325,11,芥藍菜,豐原區,20.0,200.0
1326,2,茼蒿,豐原區,27.7,975.0
1326,4,茼蒿,豐原區,40.0,120.0
1326,11,茼蒿,豐原區,43.22,1100.0
1327,2,莧菜,豐原區,23.25,2000.0
1327,4,莧菜,豐原區,41.32,1550.0
1327,5,莧菜,豐原區,36.39,3100.0
1327,6,莧菜,豐原區,20.7,2850.0
1327,8,莧菜,豐原區,24.31,1300.0
1327,9,莧菜,豐原區,24.46,950.0
1327,10,莧菜,豐原區,19.71,2100.0
1327,11,莧菜,豐原區,25.43,2700.0
1328,2,油菜,豐原區,16.63,2425.0
1328,4,油菜,豐原區,25.93,2200.0
1328,5,油菜,豐原區,18.5,400.0
1328,6,油菜,豐原區,12.4,500.0
1328,8,油菜,豐原區,17.0,600.0
1328,10,油菜,豐原區,8.67,600.0
1328,11,油菜,豐原區,21.0,500.0
1329,2,甘藷葉,豐原區,16.4,1185.0
1329,5,甘藷葉,豐原區,17.27,110.0
1329,9,甘藷葉,豐原區,20.0,500.0
1329,10,甘藷葉,豐原區,14.95,1050.0
1330,2,芫荽,豐原區,25.0,400.0
1331,2,茴香,豐原區,24.41,750.0
1331,11,茴香,豐原區,36.78,1800.0
1332,2,海菜,豐原區,45.0,900.0
1332,9,海菜,豐原區,39.44,900.0
1333,2,濕木耳,豐原區,47.5,1200.0
1333,6,濕木耳,豐原區,45.0,1200.0
1333,10,濕木耳,豐原區,45.0,600.0
1333,11,濕木耳,豐原區,61.43,700.0
1334,2,溼香菇,豐原區,85.0,1200.0
1334,6,溼香菇,豐原區,90.0,1200.0
1334,10,溼香菇,豐原區,95.0,600.0
1334,11,溼香菇,豐原區,118.0,500.0
1335,2,金絲菇,豐原區,26.25,900.0
1335,6,金絲菇,豐原區,25.0,900.0
1335,10,金絲菇,豐原區,15.0,300.0
1335,11,金絲菇,豐原區,34.55,1100.0
1336,2,杏鮑菇,豐原區,50.0,900.0
1336,6,杏鮑菇,豐原區,50.0,900.0
1336,10,杏鮑菇,豐原區,60.0,600.0
1336,11,杏鮑菇,豐原區,56.43,700.0
1337,2,李,豐原區,50.0,480.0
1337,4,李,豐原區,100.0,708.0
1337,5,李,豐原區,42.63,4145.0
1337,10,李,豐原區,100.0,147.0
1337,11,李,豐原區,100.0,675.0
1338,2,梨,豐原區,54.14,328.0
1338,5,梨,豐原區,25.0,648.0
1338,10,梨,豐原區,71.52,437.33
1338,11,梨,豐原區,73.03,1073.67
1339,2,其他蔬菜,豐原區,46.54,2500.0
1339,9,其他蔬菜,豐原區,70.0,1500.0
1339,10,其他蔬菜,豐原區,111.14,3500.0
1339,11,其他蔬菜,豐原區,83.85,2600.0
1340,2,番石榴,豐原區,24.13,757.0
1340,5,番石榴,豐原區,15.88,8880.0
1340,10,番石榴,豐原區,30.28,5410.0
1340,11,番石榴,豐原區,33.13,4075.0
1341,2,蓮霧,豐原區,47.64,628.0
1341,4,蓮霧,豐原區,45.8,3275.0
1341,5,蓮霧,豐原區,51.22,392.0
1342,2,葡萄,豐原區,71.21,499.0
1342,4,葡萄,豐原區,85.53,900.5
1342,5,葡萄,豐原區,96.23,867.5
1342,9,葡萄,豐原區,128.57,280.0
1342,10,葡萄,豐原區,90.83,2371.0
1342,11,葡萄,豐原區,98.87,2391.0
1343,2,蘿蔔,豐原區,6.03,3906.67
1343,4,蘿蔔,豐原區,17.57,1693.0
1343,5,蘿蔔,豐原區,6.86,2396.0
1343,6,蘿蔔,豐原區,6.68,3750.0
1343,8,蘿蔔,豐原區,9.15,1455.0
1343,9,蘿蔔,豐原區,4.05,1725.0
1343,10,蘿蔔,豐原區,7.41,2550.0
1343,11,蘿蔔,豐原區,9.78,3450.0
1344,2,胡蘿蔔,豐原區,7.82,1270.0
1344,4,胡蘿蔔,豐原區,19.7,1000.0
1344,5,胡蘿蔔,豐原區,9.0,500.0
1344,6,胡蘿蔔,豐原區,11.82,550.0
1344,8,胡蘿蔔,豐原區,13.71,280.0
1344,9,胡蘿蔔,豐原區,20.0,75.0
1344,10,胡蘿蔔,豐原區,15.85,2010.0
1344,11,胡蘿蔔,豐原區,8.38,1410.0
1345,2,馬鈴薯,豐原區,13.49,772.0
1345,4,馬鈴薯,豐原區,18.0,237.0
1345,8,馬鈴薯,豐原區,9.67,360.0
1345,9,馬鈴薯,豐原區,15.0,240.0
1345,10,馬鈴薯,豐原區,13.45,528.0
1345,11,馬鈴薯,豐原區,8.88,624.0
1346,2,洋蔥,豐原區,15.9,2045.0
1346,4,洋蔥,豐原區,11.5,400.0
1346,5,洋蔥,豐原區,13.84,1186.0
1346,8,洋蔥,豐原區,11.5,800.0
1346,9,洋蔥,豐原區,21.0,52.0
1346,10,洋蔥,豐原區,15.5,1200.0
1346,11,洋蔥,豐原區,19.17,1200.0
1347,2,青蔥,豐原區,25.89,4621.0
1347,4,青蔥,豐原區,31.11,970.33
1347,5,青蔥,豐原區,26.45,2056.5
1347,6,青蔥,豐原區,21.25,3404.0
1347,8,青蔥,豐原區,95.06,1660.0
1347,9,青蔥,豐原區,112.44,1322.0
1347,10,青蔥,豐原區,163.17,2694.0
1347,11,青蔥,豐原區,146.92,1512.0
1348,2,韭菜,豐原區,21.94,3195.0
1348,4,韭菜,豐原區,32.83,826.2
1348,5,韭菜,豐原區,71.65,340.0
1348,6,韭菜,豐原區,23.62,1810.0
1348,8,韭菜,豐原區,22.37,1269.0
1348,9,韭菜,豐原區,28.81,1040.0
1348,10,韭菜,豐原區,30.89,275.0
1348,11,韭菜,豐原區,22.71,310.0
1349,2,大蒜,豐原區,42.61,1334.67
1349,4,大蒜,豐原區,57.03,703.5
1349,5,大蒜,豐原區,47.47,236.5
1349,6,大蒜,豐原區,46.16,300.0
1349,8,大蒜,豐原區,65.47,201.0
1349,10,大蒜,豐原區,63.53,342.0
1349,11,大蒜,豐原區,99.88,338.67
1350,2,竹筍,豐原區,138.75,40.0
1351,2,芋,豐原區,39.28,2400.0
1351,4,芋,豐原區,60.0,233.0
1351,8,芋,豐原區,40.0,3000.0
1351,10,芋,豐原區,44.96,6012.0
1351,11,芋,豐原區,60.0,600.0
1352,2,甘薯,豐原區,10.43,9250.0
1352,4,甘薯,豐原區,13.5,2000.0
1352,6,甘薯,豐原區,11.0,1200.0
1352,10,甘薯,豐原區,18.0,1200.0
1352,11,甘薯,豐原區,16.02,487.5
1353,2,薑,豐原區,32.86,1666.0
1353,5,薑,豐原區,25.95,900.0
1353,6,薑,豐原區,38.1,882.0
1353,8,薑,豐原區,44.07,756.0
1353,9,薑,豐原區,32.5,1260.0
1353,10,薑,豐原區,22.75,1266.0
1353,11,薑,豐原區,25.72,1702.0
1354,2,薯蕷,豐原區,15.0,1200.0
1355,2,蘆筍,豐原區,137.5,250.0
1356,2,球莖甘藍,豐原區,7.02,3230.0
1356,4,球莖甘藍,豐原區,16.95,3700.0
1356,5,球莖甘藍,豐原區,20.0,300.0
1356,11,球莖甘藍,豐原區,8.18,1100.0
1357,2,洋香瓜,豐原區,46.54,154.5
1357,4,洋香瓜,豐原區,28.29,880.0
1357,5,洋香瓜,豐原區,28.72,515.0
1357,10,洋香瓜,豐原區,37.5,240.0
1357,11,洋香瓜,豐原區,42.86,280.0
1358,2,蘋果,豐原區,119.72,2130.0
1358,4,蘋果,豐原區,115.23,1447.0
1358,5,蘋果,豐原區,125.0,1110.0
1358,8,蘋果,豐原區,75.95,3950.0
1358,9,蘋果,豐原區,125.0,1440.0
1358,10,蘋果,豐原區,121.02,3915.0
1358,11,蘋果,豐原區,125.0,6909.0
1359,2,仙丹花,彰化市場,29.0,17.0
1360,2,蝴蝶蘭,彰化市場,80.0,30.0
1360,3,蝴蝶蘭,彰化市場,23.88,21.25
1360,4,蝴蝶蘭,彰化市場,30.16,15.89
1360,6,蝴蝶蘭,彰化市場,22.67,16.67
1360,8,蝴蝶蘭,彰化市場,80.0,10.0
1360,9,蝴蝶蘭,彰化市場,80.0,30.0
1360,10,蝴蝶蘭,彰化市場,80.0,40.0
